id,input_amounts
159,['0.00057004']
160,['0.00017008']
161,['0.00017572']
162,['0.00018181']
163,['0.00017027']
164,['0.00017860']
165,['0.00017117']
166,['0.00016304']
167,['0.00018478']
168,['0.00059422']
169,['0.00018624']
170,['0.00018239']
171,['0.00020487']
172,['0.00020213']
173,['0.00020254']
174,['0.01086638']
175,['0.00018391']
176,['0.00021709']
177,['0.00063098']
178,['0.00024715']
179,['0.00023970']
180,['0.00023787']
181,['0.00019582']
182,['0.00018472']
183,['0.00057040']
184,['0.00017066']
185,['0.00017005']
186,['0.00017009']
187,['0.01007805']
188,['0.00054675']
189,['0.00014756']
190,['0.00056198']
191,['0.00056597']
192,['0.00056334']
193,['0.00015485']
194,['0.00014268']
195,['0.00054735']
196,['0.00014863']
197,['0.00204665']
198,['0.00055122']
199,['0.05000000']
200,['0.00055813']
201,['0.00015450']
202,['0.00014992']
203,['0.00014639']
204,['0.00054629']
205,['0.00204538']
206,['0.00054275']
207,['0.00054113']
208,['0.00013646']
209,['0.00013351']
210,['0.00203464']
211,['0.00013669']
212,['0.00053676']
213,['0.00013669']
214,['0.00013644']
215,['0.00052692']
216,['0.00013973']
217,['0.00017148']
218,['0.00016622']
219,['0.00055529']
220,['0.00013189']
221,['0.00051877']
222,['0.00015784']
223,['0.00054795']
224,['0.00054753']
225,['0.00014190']
226,['0.00013928']
227,['0.00053422']
228,['0.00052179']
229,['0.00052565']
230,['0.00053171']
231,['0.00204048']
232,['0.00013114']
233,['0.00012466']
234,['0.00201178']
235,['0.00201371']
236,['0.00012031']
237,['0.00011799']
238,['0.00011803']
239,['0.00202191']
240,['0.00011688']
241,['0.00051084']
242,['0.00010678']
243,['0.00051501']
244,['0.00012274']
245,['0.00012234']
246,['0.00202263']
247,['0.00202324']
248,['0.00010774']
249,['0.00010788']
250,['0.00011814']
251,['0.00012006']
252,['0.00011994']
253,['0.00010947']
254,['0.00050838']
255,['0.03992566']
256,['0.00050711']
257,['0.00051133']
258,['0.00201779']
259,['0.00011698']
260,['0.00012090']
261,['0.00011844']
262,['0.00010227']
263,['0.00011275']
264,['0.00051905']
265,['0.00011796']
266,['0.00011964']
267,['0.00011621']
268,['0.00012052']
269,['0.00011506']
270,['0.00012142']
271,['0.00013848']
272,['0.00012153']
273,['0.00012120']
274,['0.00011879']
275,['0.00010276']
276,['0.00010180']
277,['0.00010346']
278,['0.00010532']
279,['0.00011239']
280,['0.00011923']
281,['0.00010824']
282,['0.00050610']
283,['0.00200156']
284,['0.00050720']
285,['0.00051180']
286,['0.00051153']
287,['0.00011335']
288,['0.00201650']
289,['0.00010832']
290,['0.00010199']
291,['0.00010125']
292,['0.00010361']
293,['0.00010717']
294,['0.00051051']
295,['0.00012128']
296,['0.00053427']
297,['0.00053438']
298,['0.00012439']
299,['0.00202724']
300,['0.00012702']
301,['0.00052669']
302,['0.00013119']
303,['0.00052871']
304,['0.00052297']
305,['0.00012192']
306,['0.00013159']
307,['0.00052946']
308,['0.00013026']
309,['0.00013377']
310,['0.00013031']
311,['0.00052112']
312,['0.00200858']
313,['0.00010940']
314,['0.00012316']
315,['0.00012055']
316,['0.00011690']
317,['0.00050725']
318,['0.00200532']
319,['0.00010761']
320,['0.00011888']
321,['0.00011545']
322,['0.00011652']
323,['0.00012120']
324,['0.00011449']
325,['0.00050796']
326,['0.00011502']
327,['0.00013081']
328,['0.00012583']
329,['0.00052226']
330,['0.00012240']
331,['0.00012818']
332,['0.00012601']
333,['0.00011149']
334,['0.00051085']
335,['0.00010612']
336,['0.00010359']
337,['0.00010836']
338,['0.00201215']
339,['0.00010209']
340,['0.00010427']
341,['0.00051093']
342,['0.00051318']
343,['0.00011449']
344,['0.00051508']
345,['0.00050542']
346,['0.00050498']
347,['0.00010894']
348,['0.00010838']
349,['0.00011641']
350,['0.00011844']
351,['0.00011642']
352,['0.00010713']
353,['0.00010227']
354,['0.00050374']
355,['0.00010505']
356,['0.00010327']
357,['0.00010243']
358,['0.00010246']
359,['0.00050161']
360,['0.03792145']
361,['0.00010248']
362,['0.00010437']
363,['0.00050446']
364,['0.00050255']
365,['0.00050291']
366,['0.00010206']
367,['0.00010126']
368,['0.00050634']
369,['0.00010768']
370,['0.00011361']
371,['0.00012217']
372,['0.00051943']
373,['0.00010983']
374,['0.00050206']
375,['0.00050510']
376,['0.00011438']
377,['0.00011829']
378,['0.00011515']
379,['0.00050941']
380,['0.00051243']
381,['0.00011147']
382,['0.00010777']
383,['0.00010870']
384,['0.00051421']
385,['0.03990968']
386,['0.00050410']
387,['0.00010255']
388,['0.05000000']
389,['0.00010770']
390,['0.00011400']
391,['0.00011002']
392,['0.00011118']
393,['0.00011404']
394,['0.00011440']
395,['0.00051201']
396,['0.00011014']
397,['0.00051524']
398,['0.00011654']
399,['0.00011778']
400,['0.00012132']
401,['0.00011665']
402,['0.00051257']
403,['0.00051289']
404,['0.00012575']
405,['0.00012602']
406,['0.00013098']
407,['0.00053111']
408,['0.00053282']
409,['0.00052769']
410,['0.00011633']
411,['0.00201399']
412,['0.00011748']
413,['0.00012138']
414,['0.00011797']
415,['0.00051534']
416,['0.00051329']
417,['0.00010996']
418,['0.00011702']
419,['0.00052236']
420,['0.00012093']
421,['0.00012034']
422,['0.00011197']
423,['0.00010354']
424,['0.00050688']
425,['0.01002412']
426,['0.00011589']
427,['0.00051587']
428,['0.00011345']
429,['0.00051680']
430,['0.00010736']
431,['0.00010807']
432,['0.00011867']
433,['0.00011951']
434,['0.00204166']
435,['0.00016224']
436,['0.00017890']
437,['0.00057348']
438,['0.01345985']
439,['0.00017670']
440,['0.00018372']
441,['0.00018905']
442,['0.00058883']
443,['0.00017952']
444,['0.00015420']
445,['0.00014758']
446,['0.00205522']
447,['0.00017010']
448,['0.09605594']
449,['0.00015211']
450,['0.00011490']
451,['0.00051402']
452,['0.00011739']
453,['0.00011815']
454,['0.00011412']
455,['0.00051021']
456,['0.00051342']
457,['0.00050224']
458,['0.00010640']
459,['0.00011715']
460,['0.00011872']
461,['0.00011921']
462,['0.00011456']
463,['0.00200232']
464,['0.02791990']
465,['0.00010256']
466,['0.00010908']
467,['0.00011875']
468,['0.00011984']
469,['0.00011607']
470,['0.00011675']
471,['0.00011221']
472,['0.00050557']
473,['0.00051045']
474,['0.00051598']
475,['0.00052917']
476,['0.00013134']
477,['0.00013015']
478,['0.00012194']
479,['0.01178128']
480,['0.00011974']
481,['0.00012494']
482,['0.00017713']
483,['0.00020609']
484,['0.00020252']
485,['0.00018013']
486,['0.00207104']
487,['0.00014960']
488,['0.00014283']
489,['0.00055529']
490,['0.00017557']
491,['0.00019537']
492,['0.00017098']
493,['0.00017971']
494,['0.00020807']
495,['0.00061674']
496,['0.00023184']
497,['0.00025847']
498,['0.00027186']
499,['0.00065297']
500,['0.00028134']
501,['0.00028471']
502,['0.00030858']
503,['0.00071504']
504,['0.00034450']
505,['0.00032021']
506,['0.00215735']
507,['0.00020715']
508,['0.00057356']
509,['0.03790268']
510,['0.00058107']
511,['0.00059050']
512,['0.00018201']
513,['0.00207374']
514,['0.00017335']
515,['0.00017475']
516,['0.00016950']
517,['0.00015466']
518,['0.00053127']
519,['0.00011375']
520,['0.00051057']
521,['0.00011168']
522,['0.00012309']
523,['0.00052330']
524,['0.00012281']
525,['0.00012056']
526,['0.00051970']
527,['0.00010773']
528,['0.00201680']
529,['0.00014073']
530,['0.00014071']
531,['0.00014042']
532,['0.00014509']
533,['0.00054061']
534,['0.00053480']
535,['0.04799627']
536,['0.00013115']
537,['0.00013356']
538,['0.00013204']
539,['0.00012281']
540,['0.00011720']
541,['0.00011508']
542,['0.00011880']
543,['0.00012629']
544,['0.00054681']
545,['0.00055056']
546,['0.00014953']
547,['0.00014333']
548,['0.00053290']
549,['0.00012375']
550,['0.00012532']
551,['0.00012838']
552,['0.00013824']
553,['0.00013889']
554,['0.00053368']
555,['0.08597170']
556,['0.00052809']
557,['0.01332843']
558,['0.00015324']
559,['0.00016448']
560,['0.00016879']
561,['0.00057754']
562,['0.00207189']
563,['0.00017606']
564,['0.00019383']
565,['0.00022141']
566,['0.02591675']
567,['0.00022237']
568,['0.00211013']
569,['0.00019419']
570,['0.00018770']
571,['0.00063609']
572,['0.00214904']
573,['0.00028205']
574,['0.00066769']
575,['0.00028630']
576,['0.00029141']
577,['0.00022317']
578,['0.00017804']
579,['0.00061267']
580,['0.00176619']
581,['0.00024554']
582,['0.00022536']
583,['0.00211302']
584,['0.00020600']
585,['0.00023189']
586,['0.00023953']
587,['0.00023798']
588,['0.00020119']
589,['0.00018893']
590,['0.00018886']
591,['0.00019435']
592,['0.00022636']
593,['0.00214921']
594,['0.00065231']
595,['0.00064627']
596,['0.00022917']
597,['0.00020762']
598,['0.00020481']
599,['0.00018813']
600,['0.00059742']
601,['0.00021223']
602,['0.00060540']
603,['0.00019827']
604,['0.00019049']
605,['0.00019049']
606,['0.00020129']
607,['0.00211656']
608,['0.00022067']
609,['0.00023486']
610,['0.00023988']
611,['0.00023743']
612,['0.00022985']
613,['0.00059762']
614,['0.00018910']
615,['0.00019449']
616,['0.00018209']
617,['0.00016073']
618,['0.00011554']
619,['0.00011956']
620,['0.00012056']
621,['0.00053022']
622,['0.00012735']
623,['0.00013983']
624,['0.00014963']
625,['0.00013339']
626,['0.00053769']
627,['0.00015961']
628,['0.00017673']
629,['0.00057043']
630,['0.00016307']
631,['0.00015579']
632,['0.00014928']
633,['0.00015342']
634,['0.00016530']
635,['0.00057651']
636,['0.00019488']
637,['0.00060694']
638,['0.00020776']
639,['0.00020791']
640,['0.00018727']
641,['0.00021673']
642,['0.00061700']
643,['0.00021334']
644,['0.00021460']
645,['0.00061363']
646,['0.00020036']
647,['0.00207200']
648,['0.00016977']
649,['0.00057202']
650,['0.00017100']
651,['0.00056500']
652,['0.00056011']
653,['0.00015719']
654,['0.00013763']
655,['0.00016461']
656,['0.00020181']
657,['0.00214313']
658,['0.00023858']
659,['0.00062423']
660,['0.00021710']
661,['0.00022918']
662,['0.00327137']
663,['0.00224745']
664,['0.00080213']
665,['0.00041459']
666,['0.01036101']
667,['0.00042205']
668,['0.00080637']
669,['0.00232240']
670,['0.00233254']
671,['0.00043359']
672,['0.00081256']
673,['0.00076116']
674,['0.00039321']
675,['0.00043844']
676,['0.00335641']
677,['0.00022704']
678,['0.00062503']
679,['0.00021884']
680,['0.00019462']
681,['0.00016977']
682,['0.00017193']
683,['0.00017841']
684,['0.00058093']
685,['0.00016754']
686,['0.00055755']
687,['0.00054801']
688,['0.00204290']
689,['0.00013870']
690,['0.00015680']
691,['0.00057225']
692,['0.00017859']
693,['0.00018085']
694,['0.00018044']
695,['0.00057390']
696,['0.00016914']
697,['0.00211330']
698,['0.00022258']
699,['0.00022720']
700,['0.00022803']
701,['0.00021603']
702,['0.00058052']
703,['0.00017918']
704,['0.00017612']
705,['0.00206715']
706,['0.00016654']
707,['0.00016662']
708,['0.00016669']
709,['0.00016679']
710,['0.00055901']
711,['0.00054319']
712,['0.00055758']
713,['0.00022044']
714,['0.00024371']
715,['0.00023760']
716,['0.00023735']
717,['0.00022933']
718,['0.00023005']
719,['0.00022056']
720,['0.00211395']
721,['0.00023389']
722,['0.00023167']
723,['0.00062178']
724,['0.00017891']
725,['0.00058557']
726,['0.00059214']
727,['0.01574902']
728,['0.00050168']
729,['0.00050224']
730,['0.00050299']
731,['0.00010169']
732,['0.00050198']
733,['0.00050768']
734,['0.00010309']
735,['0.00010897']
736,['0.00050730']
737,['0.00010719']
738,['0.00010315']
739,['0.00050348']
740,['0.00010261']
741,['0.00050543']
742,['0.00201220']
743,['0.00050887']
744,['0.00010780']
745,['0.00010452']
746,['0.00010263']
747,['0.00010176']
748,['0.00010519']
749,['0.00010791']
750,['0.00051356']
751,['0.00011181']
752,['0.00011182']
753,['0.00010276']
754,['0.00010726']
755,['0.00011132']
756,['0.00010916']
757,['0.00011175']
758,['0.00010960']
759,['0.00010982']
760,['0.02780145']
761,['0.00010180']
762,['0.00010310']
763,['0.00010263']
764,['0.03796434']
765,['0.00010793']
766,['0.00050610']
767,['0.00010268']
768,['0.00010673']
769,['0.00011907']
770,['0.00012282']
771,['0.00011464']
772,['0.00011554']
773,['0.00011915']
774,['0.00011449']
775,['0.00011290']
776,['0.00012009']
777,['0.00012561']
778,['0.00012708']
779,['0.00013135']
780,['0.00052968']
781,['0.00012287']
782,['0.00012036']
783,['0.00202832']
784,['0.00202757']
785,['0.00051702']
786,['0.00011932']
787,['0.00052142']
788,['0.00011933']
789,['0.00011941']
790,['0.00011957']
791,['0.00012589']
792,['0.00053005']
793,['0.00052724']
794,['0.00012162']
795,['0.00011414']
796,['0.00011450']
797,['0.00051982']
798,['0.00012284']
799,['0.00052536']
800,['0.00052074']
801,['0.00011418']
802,['0.00010652']
803,['0.00010365']
804,['0.00010611']
805,['0.00011249']
806,['0.00012361']
807,['0.00011151']
808,['0.00050558']
809,['0.07593356']
810,['0.00010571']
811,['0.00011957']
812,['0.00013420']
813,['0.00013488']
814,['0.00013935']
815,['0.00054388']
816,['0.00054018']
817,['0.00054428']
818,['0.00016888']
819,['0.00208998']
820,['0.00021130']
821,['0.00020541']
822,['0.00060356']
823,['0.00020906']
824,['0.00211443']
825,['0.00020393']
826,['0.00020554']
827,['0.01367388']
828,['0.00020162']
829,['0.01374725']
830,['0.00053345']
831,['0.00013763']
832,['0.00204551']
833,['0.00055660']
834,['0.00015690']
835,['0.00016145']
836,['0.00015605']
837,['0.00015722']
838,['0.00015050']
839,['0.00017150']
840,['0.00020400']
841,['0.00209989']
842,['0.00017153']
843,['0.00014740']
844,['0.00014107']
845,['0.00013998']
846,['0.00015247']
847,['0.00204946']
848,['0.00014434']
849,['0.00015227']
850,['0.00055795']
851,['0.00054847']
852,['0.00055081']
853,['0.00206383']
854,['0.00208678']
855,['0.00018491']
856,['0.00020251']
857,['0.00021557']
858,['0.00060410']
859,['0.00018781']
860,['0.00058833']
861,['0.00022953']
862,['0.00065926']
863,['0.00066146']
864,['0.00024346']
865,['0.00023238']
866,['0.00063622']
867,['0.00025085']
868,['0.00023391']
869,['0.00023396']
870,['0.00064349']
871,['0.00024663']
872,['0.00214330']
873,['0.00061909']
874,['0.00063366']
875,['0.00024730']
876,['0.00023202']
877,['0.00145047']
878,['0.00289982']
879,['0.00296323']
880,['0.02579614']
881,['0.03596125']
882,['0.00086724']
883,['0.00059779']
884,['0.00017427']
885,['0.00207554']
886,['0.00017015']
887,['0.00017017']
888,['0.00207589']
889,['0.00018184']
890,['0.00017028']
891,['0.00057861']
892,['0.00207633']
893,['0.00016309']
894,['0.00018480']
895,['0.00019389']
896,['0.00018629']
897,['0.00208397']
898,['0.00020498']
899,['0.00060257']
900,['0.00020258']
901,['0.00018985']
902,['0.00018395']
903,['0.00021715']
904,['0.00063100']
905,['0.00024719']
906,['0.00063981']
907,['0.00023803']
908,['0.00209903']
909,['0.00018476']
910,['0.00017032']
911,['0.00017067']
912,['0.00017040']
913,['0.00017041']
914,['0.00056484']
915,['0.00054696']
916,['0.00014766']
917,['0.00016189']
918,['0.00016569']
919,['0.00016319']
920,['0.00015490']
921,['0.00014273']
922,['0.00014713']
923,['0.00204962']
924,['0.00014660']
925,['0.00015105']
926,['0.00016132']
927,['0.00205881']
928,['0.00015452']
929,['0.00014999']
930,['0.00014651']
931,['0.00014611']
932,['0.00204556']
933,['0.00204343']
934,['0.00054124']
935,['0.00013646']
936,['0.00013359']
937,['0.00013347']
938,['0.00053690']
939,['0.00013683']
940,['0.00013688']
941,['0.00053651']
942,['0.00012694']
943,['0.00013984']
944,['0.00017154']
945,['0.00016633']
946,['0.00015492']
947,['0.00053191']
948,['0.00051997']
949,['0.00015785']
950,['0.00054903']
951,['0.00054905']
952,['0.00054213']
953,['0.00013935']
954,['0.00013397']
955,['0.00012172']
956,['0.00052568']
957,['0.00013159']
958,['0.00053591']
959,['0.07393004']
960,['0.00012483']
961,['0.00011130']
962,['0.00011253']
963,['0.00012037']
964,['0.00051835']
965,['0.00011976']
966,['0.00012060']
967,['0.00011724']
968,['0.00011064']
969,['0.00010679']
970,['0.00011485']
971,['0.00012293']
972,['0.00052275']
973,['0.00012302']
974,['0.00012305']
975,['0.00050807']
976,['0.00050817']
977,['0.00011981']
978,['0.00012010']
979,['0.00011996']
980,['0.00010979']
981,['0.00010839']
982,['0.00050305']
983,['0.00010732']
984,['0.00051367']
985,['0.00011754']
986,['0.00011732']
987,['0.02541768']
988,['0.00011989']
989,['0.00050241']
990,['0.00051371']
991,['0.00011989']
992,['0.00011997']
993,['0.03557315']
994,['0.00011623']
995,['0.01143777']
996,['0.00201583']
997,['0.00202949']
998,['0.00013851']
999,['0.00012200']
1000,['0.00052300']
1001,['0.00012004']
1002,['0.00010279']
1003,['0.00250429']
1004,['0.00010355']
1005,['0.00010574']
1006,['0.00011269']
1007,['0.00052056']
1008,['0.00010840']
1009,['0.00010603']
1010,['0.00010131']
1011,['0.00010734']
1012,['0.00011159']
1013,['0.00051534']
1014,['0.00011336']
1015,['0.00011618']
1016,['0.00010844']
1017,['0.00010207']
1018,"['0.00185374', '0.00014807']"
1019,['0.00010371']
1020,"['0.01107127', '0.00693726']"
1021,['0.00011054']
1022,['0.00012316']
1023,['0.00013425']
1024,['0.00013392']
1025,['0.00203094']
1026,['0.00012646']
1027,['0.00012709']
1028,['0.00053012']
1029,['0.00013122']
1030,['0.00053039']
1031,['0.01200965']
1032,['0.00012324']
1033,['0.00053216']
1034,['0.00053044']
1035,['0.00053047']
1036,['0.00013382']
1037,['0.00013033']
1038,"['0.00180067', '0.00023087']"
1039,['0.00050671']
1040,['0.00011029']
1041,['0.00203214']
1042,['0.00052067']
1043,['0.00201727']
1044,['0.00050697']
1045,['0.00010607']
1046,['0.00010797']
1047,['0.00052303']
1048,['0.00011555']
1049,['0.00011667']
1050,['0.00052309']
1051,['0.00011458']
1052,['0.00010812']
1053,['0.00051626']
1054,['0.00013082']
1055,['0.00012607']
1056,['0.00012324']
1057,['0.00012326']
1058,['0.00012818']
1059,['0.00012618']
1060,['0.00011151']
1061,['0.00011077']
1062,['0.00010628']
1063,['0.00354443']
1064,['0.00010850']
1065,['0.00011055']
1066,['0.00010282']
1067,['0.00010429']
1068,['0.00011089']
1069,['0.00011311']
1070,['0.00011470']
1071,['0.00011475']
1072,['0.00010629']
1073,['0.00010506']
1074,['0.00010918']
1075,['0.00200879']
1076,['0.00201745']
1077,['0.00051852']
1078,['0.00011671']
1079,['0.00050736']
1080,['0.00010283']
1081,['0.00050396']
1082,['0.00010513']
1083,['0.00366737']
1084,['0.00010292']
1085,['0.00074208']
1086,['0.00010147']
1087,['0.00010113']
1088,['0.02338894']
1089,['0.00010437']
1090,['0.00010448']
1091,['0.06388700']
1092,['0.00010293']
1093,['0.00107805']
1094,['0.00050123']
1095,['0.00010645']
1096,['0.00050829']
1097,['0.00011376']
1098,['0.00012330']
1099,['0.00012005']
1100,['0.00011031']
1101,['0.00050247']
1102,['0.00050567']
1103,['0.00051633']
1104,['0.00012012']
1105,['0.00051638']
1106,['0.00011033']
1107,['0.00011271']
1108,['0.00011153']
1109,['0.00010813']
1110,['0.00010885']
1111,['0.00011420']
1112,['0.00010513']
1113,['0.00050443']
1114,['0.00050258']
1115,['0.00010294']
1116,['0.00010814']
1117,['0.00011479']
1118,['0.00011035']
1119,['0.00011118']
1120,['0.00051641']
1121,['0.00011498']
1122,['0.00011131']
1123,['0.00051045']
1124,['0.00011529']
1125,['0.00011673']
1126,['0.00012013']
1127,['0.00012331']
1128,['0.00051711']
1129,['0.00201442']
1130,['0.00011155']
1131,['0.00012623']
1132,['0.00012624']
1133,['0.00053142']
1134,['0.00013094']
1135,['0.03354603']
1136,['0.00012735']
1137,['0.00011740']
1138,['0.00011388']
1139,['0.00051773']
1140,['0.00052312']
1141,['0.00012014']
1142,['0.00011557']
1143,['0.00051717']
1144,['0.00011038']
1145,['0.00051729']
1146,['0.00799502']
1147,['0.00052354']
1148,['0.00052381']
1149,['0.00197791']
1150,['0.00050480']
1151,['0.00010685']
1152,['0.00011562']
1153,['0.00051775']
1154,['0.00011591']
1155,['0.00051792']
1156,['0.00011740']
1157,['0.00010742']
1158,['0.00010852']
1159,['0.00052388']
1160,['0.00012015']
1161,['0.00013688']
1162,['0.00056255']
1163,['0.00207994']
1164,['0.00057553']
1165,['0.00017312']
1166,['0.00017477']
1167,['0.00057667']
1168,['0.00018374']
1169,['0.00018910']
1170,['0.00018877']
1171,['0.00057958']
1172,['0.00205677']
1173,['0.00205097']
1174,['0.00015391']
1175,['0.00057070']
1176,['0.00015723']
1177,['0.00015212']
1178,['0.00011567']
1179,['0.00011380']
1180,['0.00011751']
1181,['0.00012017']
1182,['0.00011570']
1183,['0.00011044']
1184,['0.00153947']
1185,['0.00140943']
1186,['0.00010656']
1187,['0.00011762']
1188,['0.00012062']
1189,['0.00012091']
1190,['0.00201914']
1191,['0.00050259']
1192,['0.00010295']
1193,['0.00010297']
1194,['0.00010918']
1195,['0.00012094']
1196,['0.00012094']
1197,['0.00011625']
1198,['0.00166287']
1199,['0.00011277']
1200,['0.02138589']
1201,['0.00051058']
1202,['0.00011583']
1203,['0.00012856']
1204,['0.00013142']
1205,['0.00203334']
1206,['0.00012343']
1207,['0.00011091']
1208,['0.00012096']
1209,['0.00012499']
1210,['0.00057716']
1211,['0.00210688']
1212,['0.00060298']
1213,['0.00208441']
1214,['0.00057104']
1215,['0.00055136']
1216,['0.00014291']
1217,['0.00055559']
1218,['0.00017557']
1219,['0.00059527']
1220,['0.00017103']
1221,['0.00017973']
1222,['0.00020811']
1223,['0.00021640']
1224,['0.00213188']
1225,['0.00065512']
1226,['0.00097537']
1227,['0.00200185']
1228,['0.00066417']
1229,['0.00258161']
1230,['0.06188354']
1231,['0.00089948']
1232,['0.00072478']
1233,['0.00220157']
1234,['0.00082040']
1235,['0.00020733']
1236,['0.00017302']
1237,['0.00017318']
1238,['0.00058159']
1239,['0.00018985']
1240,['0.00058195']
1241,['0.00057372']
1242,['0.00057399']
1243,['0.00017484']
1244,['0.00057125']
1245,['0.00055563']
1246,['0.00013126']
1247,['0.00596531']
1248,['0.00011064']
1249,['0.00011175']
1250,['0.00012353']
1251,['0.00052419']
1252,['0.00012370']
1253,['0.00012097']
1254,['0.00012121']
1255,['0.00010856']
1256,['0.00011591']
1257,['0.00054125']
1258,['0.00014078']
1259,['0.00014052']
1260,['0.00014517']
1261,['0.00054063']
1262,['0.00013471']
1263,['0.00012380']
1264,['0.00053220']
1265,['0.00053382']
1266,['0.00013205']
1267,['0.00052429']
1268,['0.00201931']
1269,['0.00146143']
1270,['0.00012123']
1271,['0.00012630']
1272,['0.00014570']
1273,['0.00014966']
1274,['0.00014969']
1275,['0.00054372']
1276,['0.02350097']
1277,['0.01017259']
1278,['0.00012534']
1279,['0.00012839']
1280,['0.00013837']
1281,['0.00013894']
1282,['0.00013359']
1283,['0.00012757']
1284,['0.00012739']
1285,['0.00014130']
1286,['0.00015328']
1287,['0.00016450']
1288,['0.00016884']
1289,['0.00208008']
1290,['0.00016942']
1291,['0.00057656']
1292,['0.00209526']
1293,['0.00022146']
1294,['0.00022132']
1295,['0.00022241']
1296,['0.00061006']
1297,['0.00019426']
1298,['0.00018778']
1299,['0.00063637']
1300,['0.01020679']
1301,['0.00102162']
1302,['0.00113971']
1303,['0.00130651']
1304,['0.01937828']
1305,['0.00022319']
1306,['0.00017828']
1307,['0.00021242']
1308,['0.00081574']
1309,['0.00024563']
1310,['0.00022541']
1311,['0.00061238']
1312,['0.00020614']
1313,['0.00063191']
1314,['0.00023956']
1315,['0.00063792']
1316,['0.00060119']
1317,['0.00209040']
1318,['0.00018896']
1319,['0.00019437']
1320,['0.00062653']
1321,['0.00024836']
1322,['0.00215224']
1323,['0.00064628']
1324,['0.00022963']
1325,['0.00060764']
1326,['0.00060486']
1327,['0.00208878']
1328,['0.00019686']
1329,['0.00061288']
1330,['0.00020502']
1331,['0.00019830']
1332,['0.00019050']
1333,['0.00209130']
1334,['0.00210149']
1335,['0.00061528']
1336,['0.00062075']
1337,['0.00023494']
1338,['0.00023990']
1339,['0.00063741']
1340,['0.00022990']
1341,['0.00019738']
1342,['0.00058935']
1343,['0.00059552']
1344,['0.00018211']
1345,['0.00016075']
1346,['0.00169034']
1347,['0.00012123']
1348,['0.00012381']
1349,['0.00013034']
1350,['0.00012741']
1351,['0.00013984']
1352,['0.00055168']
1353,['0.00013349']
1354,['0.00053779']
1355,['0.00015968']
1356,['0.00017676']
1357,['0.00057125']
1358,['0.00016322']
