id,input_amounts
255,['0.00200488']
256,['0.00050818']
257,['0.00051262']
258,['0.01004449']
259,['0.00011732']
260,['0.00012078']
261,['0.00011865']
262,['0.00010241']
263,['0.00011276']
264,['0.00051925']
265,['0.00011790']
266,['0.00011960']
267,['0.00011733']
268,['0.00012063']
269,['0.00011512']
270,['0.00012145']
271,['0.00013864']
272,['0.00012173']
273,['0.00012196']
274,['0.00011886']
275,['0.00010299']
276,['0.00010183']
277,['0.00010366']
278,['0.00010595']
279,['0.00011225']
280,['0.00011930']
281,['0.00010822']
282,['0.00050607']
283,"['0.00110244', '0.00015194', '0.00074833']"
284,['0.00050880']
285,['0.00051293']
286,['0.00051465']
287,['0.00011364']
288,['0.00371973']
289,['0.00010830']
290,['0.00010215']
291,['0.00010127']
292,['0.00010368']
293,['0.00010735']
294,['0.00051473']
295,['0.00012200']
296,['0.00053465']
297,['0.00053479']
298,['0.00012459']
299,['0.01014464']
300,['0.00012700']
301,['0.00052721']
302,['0.00013118']
303,['0.00052944']
304,['0.00052304']
305,['0.00012225']
306,['0.00013163']
307,['0.00053043']
308,['0.00013033']
309,['0.00013380']
310,['0.00013041']
311,['0.00052812']
312,['0.00200738']
313,['0.00010945']
314,['0.00012326']
315,['0.00012068']
316,['0.00011736']
317,['0.00195857']
318,['0.00201066']
319,['0.00010763']
320,['0.00011908']
321,['0.00011563']
322,['0.00011739']
323,['0.00012350']
324,['0.00011445']
325,['0.00050959']
326,['0.00011501']
327,['0.00013078']
328,['0.00012586']
329,['0.00052836']
330,['0.00012355']
331,['0.00012827']
332,['0.00012592']
333,['0.00011157']
334,"['0.00016230', '0.00035398']"
335,['0.00010640']
336,['0.00010378']
337,['0.00010859']
338,['0.49798338']
339,['0.00010252']
340,['0.00010446']
341,['0.00051649']
342,['0.00051650']
343,['0.00011457']
344,['0.00051704']
345,['0.00050617']
346,['0.00050644']
347,['0.00010904']
348,['0.00010868']
349,['0.00011759']
350,['0.00011866']
351,['0.00011761']
352,['0.00010709']
353,['0.00010253']
354,['0.00050364']
355,['0.00010501']
356,['0.00010343']
357,['0.00065398']
358,['0.00078970']
359,['0.00050149']
360,"['0.00299774', '0.00015857', '0.00096346', '0.00338789', '0.00249578']"
361,['0.00098014']
362,['0.00010459']
363,['0.00196128']
364,['0.00050254']
365,['0.00198839']
366,['0.00217442']
367,['0.00010115']
368,['0.00050655']
369,['0.00010808']
370,['0.00011365']
371,['0.00012410']
372,['0.00051956']
373,['0.00011011']
374,['0.00050274']
375,['0.00250089']
376,['0.00011437']
377,['0.00011877']
378,['0.00011576']
379,['0.00050998']
380,['0.00051739']
381,['0.00011159']
382,['0.00010811']
383,['0.00010980']
384,['0.00051747']
385,['0.00798714']
386,['0.00050421']
387,['0.00010320']
388,['0.00802022']
389,['0.00169754']
390,['0.00011402']
391,['0.00011051']
392,['0.00011128']
393,['0.00011427']
394,['0.00011464']
395,"['0.00028684', '0.00023034']"
396,['0.00011063']
397,['0.00051765']
398,['0.00011911']
399,['0.00011943']
400,['0.00012434']
401,['0.00011952']
402,['0.00051781']
403,"['0.00012917', '0.00038841']"
404,['0.00012568']
405,['0.00012628']
406,['0.00013106']
407,['0.00053148']
408,['0.00053321']
409,['0.00053058']
410,['0.00011963']
411,['0.00810823']
412,['0.00011965']
413,['0.00012474']
414,['0.00011969']
415,['0.00051829']
416,['0.00051867']
417,['0.00011085']
418,['0.00012022']
419,['0.00144905']
420,['0.00012476']
421,['0.00012027']
422,['0.00011208']
423,['0.00010384']
424,['0.00051027']
425,['0.25237169']
426,['0.00011589']
427,"['0.00012811', '0.00039603']"
428,['0.00011377']
429,['0.00200006']
430,['0.00010738']
431,['0.00011170']
432,['0.00012085']
433,['0.00012489']
434,['0.01019610']
435,['0.00016225']
436,['0.00017892']
437,['0.00057457']
438,['0.35718589']
439,['0.00017670']
440,['0.00018360']
441,['0.00018938']
442,['0.00058886']
443,['0.00017963']
444,['0.00015420']
445,['0.00014817']
446,['0.00206899']
447,['0.00017013']
448,['0.49596887']
449,['0.00015257']
450,['0.00011491']
451,['0.00206986']
452,['0.00012495']
453,['0.00012520']
454,['0.00011466']
455,['0.00206991']
456,['0.00207178']
457,['0.09605594']
458,['0.00010664']
459,['0.00068683']
460,['0.00012532']
461,['0.00012535']
462,['0.00011475']
463,"['0.00087709', '0.00024856', '0.00074874', '0.00013054']"
464,"['0.00145513', '0.00055084']"
465,['0.00010394']
466,['0.00011171']
467,['0.00148448']
468,['0.00012548']
469,['0.00011611']
470,['0.00207174']
471,['0.00011215']
472,"['0.00026414', '0.00024458']"
473,['0.00207711']
474,['0.00208621']
475,['0.00053336']
476,['0.00013173']
477,['0.00013045']
478,['0.00012550']
479,['0.35739302']
480,['0.00012573']
481,['0.00012634']
482,['0.00017706']
483,['0.00020628']
484,['0.00020277']
485,['0.00018046']
486,['0.00598014']
487,['0.00014957']
488,['0.00014286']
489,['0.00055474']
490,['0.00017581']
491,['0.00019517']
492,['0.00017127']
493,['0.00017974']
494,['0.00020809']
495,['0.00061785']
496,['0.00023180']
497,['0.00158704']
498,['0.00199407']
499,['0.00065394']
500,['0.00601672']
501,['0.00210067']
502,['0.00210905']
503,['0.00071547']
504,['0.00210982']
505,['0.00211035']
506,['0.00216424']
507,['0.00020719']
508,['0.00057548']
509,['0.36591768']
510,['0.00058144']
511,['0.00059139']
512,['0.00018194']
513,['0.00608903']
514,['0.00017369']
515,['0.00017468']
516,['0.00016967']
517,['0.00015466']
518,['0.00053354']
519,['0.00011379']
520,['0.00211142']
521,['0.00011218']
522,['0.00012659']
523,['0.00212252']
524,['0.00012660']
525,['0.00012667']
526,['0.24235098']
527,['0.00091934']
528,['0.00297055']
529,['0.00014086']
530,['0.00014071']
531,['0.00014046']
532,['0.00014499']
533,['0.00054097']
534,['0.00053489']
535,['0.01164916']
536,['0.00013197']
537,['0.00013394']
538,['0.00013214']
539,['0.00012678']
540,['0.00147716']
541,['0.00011578']
542,['0.00814515']
543,['0.00012688']
544,['0.00054598']
545,['0.00055098']
546,['0.00014947']
547,['0.00014343']
548,['0.00053388']
549,['0.00012713']
550,['0.00012733']
551,['0.00012847']
552,['0.00013869']
553,['0.00013923']
554,['0.00053508']
555,['0.34708245']
556,['0.00053569']
557,['0.48588974']
558,['0.00015333']
559,['0.00016438']
560,['0.00016889']
561,['0.00058194']
562,['0.09555284']
563,['0.00017615']
564,['0.00019380']
565,['0.00022183']
566,['0.36697091']
567,['0.00022251']
568,['0.00212518']
569,['0.00019427']
570,['0.00018792']
571,['0.00063547']
572,['0.00215193']
573,['0.00135915']
574,['0.00066939']
575,['0.00155086']
576,['0.00155393']
577,['0.00022313']
578,['0.00017800']
579,['0.00061372']
580,['0.00155616']
581,['0.00024554']
582,['0.00022554']
583,['0.00213348']
584,['0.00020637']
585,['0.00023190']
586,['0.00023962']
587,['0.00023784']
588,['0.00020117']
589,['0.00018887']
590,['0.00018898']
591,['0.00019450']
592,['0.00022638']
593,['0.00216595']
594,['0.00065607']
595,['0.00064710']
596,['0.00022929']
597,['0.00020763']
598,['0.00020496']
599,['0.00018806']
600,['0.00059860']
601,['0.00021228']
602,['0.00060539']
603,['0.00019849']
604,['0.00019082']
605,['0.00019044']
606,['0.00020131']
607,['0.00214186']
608,['0.00022070']
609,['0.00023497']
610,['0.00024016']
611,['0.00023774']
612,['0.00022984']
613,['0.00059985']
614,['0.00018940']
615,['0.00019454']
616,['0.00018272']
617,['0.00016090']
618,['0.00127270']
619,['0.00156282']
620,['0.00012734']
621,['0.00053584']
622,['0.00012761']
623,['0.00014016']
624,['0.00014951']
625,['0.00013417']
626,['0.00053814']
627,['0.00015970']
628,['0.00017680']
629,['0.00057082']
630,['0.00016302']
631,['0.00015576']
632,['0.00014959']
633,['0.00015367']
634,['0.00016578']
635,['0.00057726']
636,['0.00019490']
637,['0.00060914']
638,['0.00020813']
639,['0.00020813']
640,['0.00018730']
641,['0.00021668']
642,['0.00061889']
643,['0.00021341']
644,['0.00021506']
645,['0.00061389']
646,['0.00020043']
647,['0.00568996']
648,['0.00016979']
649,['0.00057226']
650,['0.00017178']
651,['0.00056768']
652,['0.00056018']
653,['0.00015772']
654,['0.00013763']
655,['0.00016479']
656,['0.00020199']
657,['0.00217874']
658,['0.00023855']
659,['0.00062492']
660,['0.00021711']
661,['0.00022912']
662,['0.00094862']
663,['0.00224780']
664,['0.00080880']
665,['0.00050007']
666,['0.01034279']
667,['0.00050055']
668,['0.00167798']
669,['0.00232373']
670,['0.00233256']
671,['0.00050109']
672,['0.00156435']
673,['0.00173482']
674,['0.00102856']
675,['0.00135345']
676,['0.00122235']
677,['0.00022738']
678,['0.00062539']
679,['0.00021877']
680,['0.00019471']
681,['0.00017054']
682,['0.00017202']
683,['0.00017839']
684,['0.00058227']
685,['0.00016752']
686,['0.00055846']
687,['0.00055412']
688,['0.00801997']
689,['0.00013870']
690,['0.00015696']
691,['0.00057232']
692,['0.00017854']
693,['0.00018085']
694,['0.00018052']
695,['0.00058275']
696,['0.00016939']
697,['0.09345679']
698,['0.00022277']
699,['0.00022747']
700,['0.00022805']
701,['0.00021615']
702,['0.00058295']
703,['0.00017917']
704,['0.00017650']
705,['0.24182455']
706,['0.00016692']
707,['0.00016696']
708,['0.00016706']
709,['0.00016715']
710,['0.00055930']
711,['0.00054311']
712,['0.00056142']
713,['0.00022048']
714,['0.00024379']
715,['0.00023796']
716,['0.00023825']
717,['0.00022943']
718,['0.00023007']
719,['0.00022060']
720,['0.33704431']
721,['0.00023398']
722,['0.00023162']
723,['0.00062317']
724,['0.00017905']
725,['0.00058588']
726,['0.00059311']
727,"['0.00024961', '0.00013579', '0.00161723']"
728,['0.00159028']
729,['0.00123679']
730,['0.00050394']
731,['0.00115150']
732,['0.00124044']
733,['0.00143579']
734,['0.00010398']
735,['0.00159684']
736,['0.00169948']
737,['0.00010711']
738,['0.00010404']
739,['0.00172713']
740,['0.00174605']
741,['0.00194858']
742,['0.34737793']
743,['0.00388377']
744,['0.00398760']
745,['0.00010481']
746,['0.35581645']
747,['0.35680318']
748,['0.00010523']
749,['0.00359205']
750,['0.47583268']
751,['0.00011266']
752,['0.00011299']
753,['0.00010416']
754,['0.00010738']
755,['0.00011305']
756,['0.00011386']
757,['0.00011388']
758,['0.00011487']
759,['0.00011496']
760,['0.01029071']
761,"['0.00056323', '0.00021117']"
762,['0.00010484']
763,"['0.00023078', '0.00058937']"
764,['0.01031973']
765,['0.00061060']
766,['0.00217997']
767,"['0.00074201', '0.00014368']"
768,['0.00010687']
769,['0.00075791']
770,['0.00012779']
771,['0.00062344']
772,['0.00062626']
773,['0.00067947']
774,['0.00087725']
775,['0.00061890']
776,['0.00090597']
777,['0.00012787']
778,['0.00012857']
779,['0.00013255']
780,['0.00053590']
781,['0.00012858']
782,['0.00082917']
783,['0.01059765']
784,['0.01062434']
785,['0.00218019']
786,['0.00012863']
787,['0.00218944']
788,['0.00012921']
789,['0.00597150']
790,['0.00012929']
791,['0.00012931']
792,['0.00053619']
793,['0.00053624']
794,['0.00012947']
795,['0.00062627']
796,['0.00062651']
797,['0.00220082']
798,['0.00012949']
799,['0.09130501']
800,['0.00220413']
801,['0.00062654']
802,['0.00061007']
803,['0.00010600']
804,['0.00061172']
805,['0.00062857']
806,['0.00012957']
807,['0.23973178']
808,['0.00221580']
809,['0.01066545']
810,['0.00061194']
811,['0.00012992']
812,['0.00013461']
813,['0.00013486']
814,['0.00013944']
815,['0.00054380']
816,['0.00054190']
817,['0.00054463']
818,['0.00016898']
819,['0.01071446']
820,['0.00021156']
821,['0.00020532']
822,['0.00060381']
823,['0.00020908']
824,['0.33489075']
825,['0.00020403']
826,['0.00020552']
827,['0.37615255']
828,['0.00020167']
829,['0.38734728']
830,['0.00053742']
831,['0.00013771']
832,['0.01072169']
833,['0.00055693']
834,['0.00015712']
835,['0.00016159']
836,['0.00015605']
837,['0.00015715']
838,['0.00015053']
839,['0.00017179']
840,['0.00020404']
841,['0.01072569']
842,['0.00017218']
843,['0.00014746']
844,['0.00014099']
845,['0.00014033']
846,['0.00015272']
847,['0.34536335']
848,['0.00014451']
849,['0.00015311']
850,['0.00056226']
851,['0.00055437']
852,['0.00055555']
853,['0.35571303']
854,['0.35670085']
855,['0.00018514']
856,['0.00020287']
857,['0.00021576']
858,['0.00060638']
859,['0.00018799']
860,['0.00058847']
861,['0.00022949']
862,['0.00065935']
863,['0.00066198']
864,['0.00024343']
865,['0.00023243']
866,['0.00063579']
867,['0.00092530']
868,['0.00023368']
869,['0.00023380']
870,['0.00064355']
871,['0.00024649']
872,['0.00828540']
873,['0.00062866']
874,['0.00063460']
875,['0.00024752']
876,['0.00023212']
877,['0.00104918']
878,['0.00108799']
879,['0.00118982']
880,['0.00122259']
881,['0.00144137']
882,['0.00148454']
883,['0.00060041']
884,['0.00017437']
885,['0.00831664']
886,['0.00017062']
887,['0.00017068']
888,['0.00387708']
889,['0.00018175']
890,['0.00017221']
891,['0.00058372']
892,['0.00584587']
893,['0.00016314']
894,['0.00018478']
895,['0.00019388']
896,['0.00018624']
897,['0.00855849']
898,['0.00020496']
899,['0.00060239']
900,['0.00020289']
901,['0.00018993']
902,['0.00018400']
903,['0.00021708']
904,['0.00063129']
905,['0.00024765']
906,['0.00063993']
907,['0.00023859']
908,['0.00859488']
909,['0.00018515']
910,['0.00017231']
911,['0.00017233']
912,['0.00017239']
913,['0.00017246']
914,['0.00056908']
915,['0.00055299']
916,['0.00014847']
917,['0.00016194']
918,['0.00016583']
919,['0.00016325']
920,['0.00015513']
921,['0.00014347']
922,['0.00014718']
923,['0.00337154']
924,['0.00014704']
925,['0.00015106']
926,['0.00016143']
927,['0.00858999']
928,['0.00015560']
929,['0.00014990']
930,['0.00014653']
931,['0.00014705']
932,['0.00866193']
933,['0.00348158']
934,['0.00054419']
935,['0.00013658']
936,['0.00013466']
937,['0.00013487']
938,['0.00053976']
939,['0.00013708']
940,['0.00013714']
941,['0.00054504']
942,['0.00013071']
943,['0.00014054']
944,['0.00017251']
945,['0.00016646']
946,['0.00015581']
947,['0.00164296']
948,['0.00165720']
949,['0.00015792']
950,['0.00055557']
951,['0.00056373']
952,['0.00166064']
953,['0.00013950']
954,['0.00013499']
955,['0.00063339']
956,['0.00167168']
957,['0.00013282']
958,['0.00167517']
959,['0.09077034']
960,['0.00013091']
961,['0.00067106']
962,['0.00070108']
963,['0.00071565']
964,['0.00167549']
965,['0.00073380']
966,['0.00073801']
967,['0.00075736']
968,['0.00061662']
969,['0.00077821']
970,['0.00078099']
971,['0.00170862']
972,['0.00858751']
973,['0.00609108']
974,['0.00866073']
975,['0.00051132']
976,['0.23961610']
977,['0.33274105']
978,['0.00067676']
979,['0.00069246']
980,['0.00080820']
981,['0.00084413']
982,['0.00050322']
983,['0.00105327']
984,['0.00112427']
985,['0.34329518']
986,['0.00621978']
987,['0.35362747']
988,['0.35458142']
989,['0.00050329']
990,['0.00177251']
991,['0.36602310']
992,['0.37726740']
993,['0.00374742']
994,['0.47531708']
995,['0.39006756']
996,['0.01094852']
997,['0.01097752']
998,['0.00013958']
999,['0.00644477']
1000,['0.00221677']
1001,['0.00062891']
1002,['0.00061463']
1003,['0.00050463']
1004,['0.00061486']
1005,['0.00063008']
1006,['0.00063493']
1007,['0.00221998']
1008,['0.00063594']
1009,['0.00646232']
1010,['0.00010144']
1011,['0.00063716']
1012,['0.00063949']
1013,['0.00222590']
1014,['0.00064077']
1015,['0.00064194']
1016,['0.00064224']
1017,['0.00060280']
1018,['0.01105643']
1019,['0.00064399']
1020,['0.39333495']
1021,['0.00064483']
1022,['0.00064829']
1023,['0.00013513']
1024,['0.00013514']
1025,['0.01105717']
1026,['0.00013292']
1027,['0.00013314']
1028,['0.00130424']
1029,['0.00013318']
1030,['0.00650957']
1031,['0.01145143']
1032,['0.00064869']
1033,['0.00660039']
1034,['0.00142274']
1035,['0.00222644']
1036,['0.00013580']
1037,['0.00013331']
1038,['0.01115253']
1039,['0.00050662']
1040,['0.00064887']
1041,['0.01126062']
1042,['0.00223019']
1043,['0.01127585']
1044,['0.00050697']
1045,['0.00064999']
1046,['0.00065072']
1047,['0.00223451']
1048,['0.00109893']
1049,['0.00113156']
1050,['0.00224249']
1051,['0.00065079']
1052,['0.00065089']
1053,['0.00224458']
1054,['0.00013589']
1055,['0.00110269']
1056,['0.00065111']
1057,['0.00113656']
1058,['0.00013604']
1059,['0.00112565']
1060,['0.08072730']
1061,['0.00065850']
1062,['0.00066001']
1063,['0.01137951']
1064,['0.00066285']
1065,['0.00115061']
1066,['0.00060885']
1067,['0.00061005']
1068,['0.00063415']
1069,['0.00066289']
1070,['0.00066886']
1071,['0.00066044']
1072,['0.00157721']
1073,['0.00805669']
1074,['0.00595977']
1075,['0.00852921']
1076,['0.01148592']
1077,['0.23910526']
1078,['0.33261602']
1079,['0.00050729']
1080,['0.00066495']
1081,['0.00050370']
1082,['0.00069516']
1083,['0.01158276']
1084,['0.00073258']
1085,['0.00060897']
1086,['0.00010151']
1087,['0.00010117']
1088,['0.00609636']
1089,['0.00094347']
1090,['0.34317091']
1091,['0.35159873']
1092,['0.00125490']
1093,['0.35445598']
1094,['0.00050139']
1095,['0.00172030']
1096,['0.36589690']
1097,['0.00892772']
1098,['0.00894790']
1099,['0.37714275']
1100,['0.00631508']
1101,['0.00050489']
1102,['0.00168761']
1103,['0.38003922']
1104,['0.47519468']
1105,['0.00224504']
1106,['0.00066518']
1107,['0.00066548']
1108,['0.00169338']
1109,['0.00066562']
1110,['0.00635439']
1111,['0.00066616']
1112,['0.00066632']
1113,['0.00225157']
1114,['0.00050291']
1115,['0.00170994']
1116,['0.00066634']
1117,['0.00066995']
1118,['0.00067020']
1119,['0.00905481']
1120,['0.00051802']
1121,['0.38332507']
1122,['0.00067101']
1123,['0.00051007']
1124,['0.00067109']
1125,['0.00067241']
1126,['0.00902346']
1127,['0.00067399']
1128,['0.00051891']
1129,['0.01170711']
1130,['0.00076752']
1131,['0.00597010']
1132,['0.00141969']
1133,['0.00053098']
1134,['0.00013618']
1135,['0.01370117']
1136,['0.00013722']
1137,['0.00088215']
1138,['0.00168468']
1139,['0.00051848']
1140,['0.00052233']
1141,['0.00605677']
1142,['0.00912378']
1143,['0.00051975']
1144,['0.00170196']
1145,['0.00052273']
1146,['0.00922862']
1147,['0.00052350']
1148,['0.00052458']
1149,['0.00170848']
1150,['0.00925256']
1151,['0.00097758']
1152,['0.00100880']
1153,['0.00171343']
1154,['0.00172384']
1155,['0.00225187']
1156,['0.00096706']
1157,['0.00067408']
1158,['0.00100560']
1159,['0.00052092']
1160,['0.00098979']
1161,['0.00013737']
1162,['0.00056423']
1163,['0.08061142']
1164,['0.00057707']
1165,['0.00017326']
1166,['0.00017486']
1167,['0.00058402']
1168,['0.00018370']
1169,['0.00018945']
1170,['0.00018945']
1171,['0.00058403']
1172,['0.00937455']
1173,['0.01182074']
1174,['0.00015428']
1175,['0.00057028']
1176,['0.00015797']
1177,['0.00015373']
1178,['0.00103610']
1179,['0.00146985']
1180,['0.00584750']
1181,['0.00651783']
1182,['0.00794982']
1183,['0.00946327']
1184,['0.00051912']
1185,['0.00062944']
1186,['0.00957826']
1187,['0.23857982']
1188,['0.33249331']
1189,['0.00409331']
1190,['0.01183168']
1191,['0.00050415']
1192,['0.00083748']
1193,['0.00115099']
1194,['0.34306476']
1195,['0.34959527']
1196,['0.00161161']
1197,['0.35435330']
1198,['0.00880893']
1199,['0.00881735']
1200,['0.36538628']
1201,['0.00051087']
1202,['0.00620148']
1203,['0.00013751']
1204,['0.00013788']
1205,['0.37701587']
1206,['0.00118079']
1207,['0.00172415']
1208,['0.37951933']
1209,['0.00157753']
1210,['0.00058414']
1211,['0.00624241']
1212,['0.00060290']
1213,['0.47506943']
1214,['0.00057120']
1215,['0.00055154']
1216,['0.00014360']
1217,['0.00055489']
1218,['0.00017680']
1219,['0.00059638']
1220,['0.00017252']
1221,['0.00017986']
1222,['0.00020840']
1223,['0.00021644']
1224,['0.00893941']
1225,['0.00067424']
1226,['0.00160644']
1227,['0.00174592']
1228,['0.00067527']
1229,['0.00889892']
1230,['0.00968992']
1231,['0.38320541']
1232,['0.00072535']
1233,['0.00225719']
1234,['0.00128383']
1235,['0.00020720']
1236,['0.00017443']
1237,['0.00017443']
1238,['0.00058610']
1239,['0.00019010']
1240,['0.00058617']
1241,['0.00058758']
1242,['0.00058766']
1243,['0.00017470']
1244,['0.00057150']
1245,['0.00055537']
1246,['0.00013792']
1247,['0.00365611']
1248,['0.00065162']
1249,['0.00075958']
1250,['0.00119200']
1251,['0.00052732']
1252,['0.00086821']
1253,['0.00088809']
1254,['0.00119150']
1255,['0.00156548']
1256,['0.00158836']
1257,['0.00054273']
1258,['0.00014089']
1259,['0.00014092']
1260,['0.00014529']
1261,['0.00054065']
1262,['0.00013794']
1263,['0.00084416']
1264,['0.00053589']
1265,['0.00053901']
1266,['0.00014119']
1267,['0.00053033']
1268,['0.00583459']
1269,['0.00160190']
1270,['0.00086290']
1271,['0.00089451']
1272,['0.00014588']
1273,['0.00014979']
1274,['0.00014997']
1275,['0.00054367']
1276,['0.07850235']
1277,['0.00593211']
1278,['0.00173328']
1279,['0.00091550']
1280,['0.00014122']
1281,['0.00014135']
1282,['0.00014157']
1283,['0.00135085']
1284,['0.00572346']
1285,['0.00014243']
1286,['0.00015379']
1287,['0.00016460']
1288,['0.00017298']
1289,['0.00639278']
1290,['0.00017502']
1291,['0.00058826']
1292,['0.00719891']
